"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement"
"AO400405","AO400405-CRT","AO400405-CRT","1801000-0006","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor",,,,,
"AO400406","AO400406-CRT","AO400406-CRT","1441006-0034","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-4th Floor",,,,,
"AO400407","AO400407-CRT","AO400407-CRT","1297847-0038","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Ground Floor",,,,,
"AO400408","AO400408-CRT","AO400408-CRT","1269345-0038","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor",,,,,
"AO400409","AO400409-CRT","AO400409-CRT","1269742-0025","VIHA-DPRC-Dufferin Place (NRGH)-Main Building-Basement 1",,,,,
"AO400411","AO400411-CRT","AO400411-CRT","1296600-0044","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor",,,,,
"AO400412","AO400412-CRT","AO400412-CRT","1826612-0047","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor",,,,,
"AO400414","AO400414-CRT","AO400414-CRT","1674806-0032","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor",,,,,
"AO400416","AO400416-CRT","AO400416-CRT","1297847-0049","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor",,,,,
"AO400417","AO400417-CRT","AO400417-CRT","1789416-0007","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Basement 1",,,,,
"AO400419","AO400419-CRT","AO400419-CRT","1297848-0030","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-6th Floor",,,,,
"AO400421","AO400421-CRT","AO400421-CRT","1297847-0006","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor",,,,,
"AO400422","AO400422-CRT","AO400422-CRT","1269827-0032","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor",,,,,
"AO400423","AO400423-CRT","AO400423-CRT","1853503-0002","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-4th Floor",,,,,
"AO400424","AO400424-CRT","AO400424-CRT","1441006-0016","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-4th Floor",,,,,
"AO400432","AO400432-CRT","AO400432-CRT","1269741-0019","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor",,,,,
"AO400433","AO400433-CRT","AO400433-CRT","1269345-0001","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor",,,,,
"AO400434","AO400434-CRT","AO400434-CRT","1840497-0006","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor",,,,,
"AO400435","AO400435-CRT","AO400435-CRT","1844497-0004","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor",,,,,
"AO400439","AO400439-CRT","AO400439-CRT","1796500-0001","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor",,,,,
"AO400440","AO400440-CRT","AO400440-CRT","1686039-0001","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor",,,,,
"AO400441","AO400441-CRT","AO400441-CRT","1269742-0040","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor",,,,,
"AO400444","AO400444-CRT","AO400444-CRT","1789416-0006","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor",,,,,
"AO400445","AO400445-CRT","AO400445-CRT","1808404-0001","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor",,,,,
"AO400447","AO400447-CRT","AO400447-CRT","1823443-0045","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor",,,,,
"AO400450","AO400450-CRT","AO400450-CRT","1848799-0028","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor",,,,,
"AO400452","AO400452-CRT","AO400452-CRT","1848907-0020","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor",,,,,
"AO400453","AO400453-CRT","AO400453-CRT","1296600-0059","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor",,,,,
"AO400454","AO400454-CRT","AO400454-CRT","1296600-0056","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building",,,,,
"AO400455","AO400455-CRT","AO400455-CRT","1737616-0012","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor",,,,,
"AO400456","AO400456-CRT","AO400456-CRT","1269827-0029","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor",,,,,
"AO400457","AO400457-CRT","AO400457-CRT","1296600-0052","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor",,,,,
"AO400458","AO400458-CRT","AO400458-CRT","1861405-0004","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor",,,,,
"AO400459","AO400459-CRT","AO400459-CRT","1792410-0030","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor",,,,,
"AO400460","AO400460-CRT","AO400460-CRT","1296600-0030","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor",,,,,
"AO400461","AO400461-CRT","AO400461-CRT","1296600-0008","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor",,,,,
"AO400462","AO400462-CRT","AO400462-CRT","1822913-0045","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor",,,,,
"AO400463","AO400463-CRT","AO400463-CRT","1784733-0001","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor",,,,,
"AO400464","AO400464-CRT","AO400464-CRT","1269345-0018","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor",,,,,
"AO400476","AO400476-CRT","AO400476-CRT","1853503-0001","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1",,,,,
"AO400480","AO400480-CRT","AO400480-CRT","1297848-0003","VIHA-WCGH-West Coast General Hospital",,,,,
"","AO400483-CRT","AO400483-CRT","1296600-0028","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"AO400484","AO400484-CRT","AO400484-CRT","1896397-0001","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"AO400487","AO400487-CRT","AO400487-CRT","1296600-0035","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"AO400488LEG","AO400488-CRT","AO400488-CRT","1297847-0052","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor",,,,,
"AO400491","AO400491-CRT","AO400491-CRT","1296600-0011","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"AO400492","AO400492-CRT","AO400492-CRT","1296600-0006","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"AO400493","AO400493-CRT","AO400493-CRT","1296600-0047","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"AO400494","AO400494-CRT","AO400494-CRT","1296600-0024","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"AO400496","AO400496-CRT","AO400496-CRT","1296600-0041","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"AO400497","AO400497-CRT","AO400497-CRT","1296600-0038","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"AO400498","AO400498-CRT","AO400498-CRT","1296600-0009","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"AO400499","AO400499-CRT","AO400499-CRT","1297847-0012","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"AO400500","AO400500-CRT","AO400500-CRT","1297847-0025","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"AO400501","AO400501-CRT","AO400501-CRT","1296600-0016","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"AO400502","AO400502-CRT","AO400502-CRT","1296600-0031","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"AO400504","AO400504-CRT","AO400504-CRT","1296600-0043","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor",,,,,
"AO400505","AO400505-CRT","AO400505-CRT","1268836-0023","VIHA-DPRC-Dufferin Place (NRGH)-Main Building-1st Floor",,,,,
"AO400506","AO400506-CRT","AO400506-CRT","1299486-0012","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"AO400507","AO400507-CRT","AO400507-CRT","1299486-0003","VIHA-RJH-Royal Jubilee Hospital-Coronation Annex-1st Floor",,,,,
"AO400508","AO400508-CRT","AO400508-CRT","1296600-0037","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"AO400509","AO400509-CRT","AO400509-CRT","1296600-0017","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"AO400510","AO400510-CRT","AO400510-CRT","1296600-0015","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"AO400511","AO400511-CRT","AO400511-CRT","1302686-0003","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor",,,,,
"AO400512","AO400512-CRT","AO400512-CRT","1789416-0003","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor",,,,,
"AO400513","AO400513-CRT","AO400513-CRT","1296600-0040","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor",,,,,
"AO400514","AO400514-CRT","AO400514-CRT","1661153-0015","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-6th Floor",,,,,
"AO400515","AO400515-CRT","AO400515-CRT","1297848-0016","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor",,,,,
"AO400516","AO400516-CRT","AO400516-CRT","1671775-0002","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-6th Floor",,,,,
"","AO400517-CRT","AO400517-CRT","1888706-0018","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"","AO400518-CRT","AO400518-CRT","1896906-0055","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor",,,,,
"","AO400519-CRT","AO400519-CRT","1895701-0002","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor",,,,,
"","AO400521-CRT","AO400521-CRT","1896397-0008","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"AO400522","AO400522-CRT","AO400522-CRT","1896397-0023","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor",,,,,
"","AO400523-CRT","AO400523-CRT","1896397-0022","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor",,,,,
"","AO400524-CRT","AO400524-CRT","1896397-0048","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"","AO400525-CRT","AO400525-CRT","1888706-0021","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor",,,,,
"","AO400526-CRT","AO400526-CRT","1896397-0017","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor",,,,,
"","AO400527-CRT","AO400527-CRT","1873605-0007","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"","AO400528-CRT","AO400528-CRT","1270106-0026","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor",,,,,
"","AO400529-CRT","AO400529-CRT","1893201-0005","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"","AO400530-CRT","AO400530-CRT","1896906-0045","VIHA-WCGH-West Coast General Hospital",,,,,
"","AO400531-CRT","AO400531-CRT","1888706-0001","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"","AO400532-CRT","AO400532-CRT","1888706-0012","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor",,,,,
"","AO400533-CRT","AO400533-CRT","1874294-0067","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"","AO400534-CRT","AO400534-CRT","1854604-0024","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"","AO400535-CRT","AO400535-CRT","1888706-0025","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"","AO400536-CRT","AO400536-CRT","1854599-0002","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor",,,,,
"AO400537","AO400537-CRT","AO400537-CRT","1896397-0002","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor",,,,,
"","AO400538-CRT","AO400538-CRT","1896397-0004","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"","AO400539-CRT","AO400539-CRT","1896397-0049","VIHA-GLEN-Glengarry Hospital-Chandler Unit-1st Floor",,,,,
"","AO400540-CRT","AO400540-CRT","1896906-0007","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"","AO400541-CRT","AO400541-CRT","1896906-0018","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor",,,,,
"AO400542","AO400542-CRT","AO400542-CRT","1854604-0038","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor",,,,,
"AO400543","AO400543-CRT","AO400543-CRT","1896397-0013","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor",,,,,
"","AO400544-CRT","AO400544-CRT","1896907-0041","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"","AO400545-CRT","AO400545-CRT","1896906-0004","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"","AO400546-CRT","AO400546-CRT","1854605-0009","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"AO400547","AO400547-CRT","AO400547-CRT","1896397-0006","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1",,,,,
"","AO400548-CRT","AO400548-CRT","1896397-0031","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor",,,,,
"AO400549","AO400549-CRT","AO400549-CRT","1896397-0037","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1",,,,,
"","AO400550-CRT","AO400550-CRT","1896397-0050","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"","AO400551-CRT","AO400551-CRT","1896397-0033","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"","AO400552-CRT","AO400552-CRT","1895701-0001","VIHA-WCGH-West Coast General Hospital",,,,,
"AO400554","AO400554-CRT","AO400554-CRT","1896397-0024","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor",,,,,
"","AO400555-CRT","AO400555-CRT","1896906-0043","VIHA-WCGH-West Coast General Hospital",,,,,
"","AO400556-CRT","AO400556-CRT","1896397-0042","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"","AO400557-CRT","AO400557-CRT","1896907-0039","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor",,,,,
"AO400558","AO400558-CRT","AO400558-CRT","1896906-0009","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1",,,,,
"AO400559","AO400559-CRT","AO400559-CRT","1896397-0021","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor",,,,,
"","AO400560-CRT","AO400560-CRT","1896906-0054","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"","AO400561-CRT","AO400561-CRT","1896397-0007","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor",,,,,
"","AO400562-CRT","AO400562-CRT","1896906-0010","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"","AO400563-CRT","AO400563-CRT","1896397-0032","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor",,,,,
"","AO400564-CRT","AO400564-CRT","1854605-0027","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor",,,,,
"","AO400565-CRT","AO400565-CRT","1896906-0008","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor",,,,,
"","AO400566-CRT","AO400566-CRT","1896907-0033","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor",,,,,
"","AO400567-CRT","AO400567-CRT","1888706-0022","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor",,,,,
"","AO400568-CRT","AO400568-CRT","1896875-0016","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor",,,,,
"","AO400569-CRT","AO400569-CRT","1896906-0006","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor",,,,,
"","AO400570-CRT","AO400570-CRT","1896397-0041","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor",,,,,
"AO400571","AO400571-CRT","AO400571-CRT","1888706-0002","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor",,,,,
"","AO400572-CRT","AO400572-CRT","1896907-0046","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor",,,,,
"AO400573","AO400573-CRT","AO400573-CRT","1297848-0024","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor",,,,,
"AO400574LEG","AO400574-CRT","AO400574-CRT","1359919-0086","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor",,,,,
"","AO400577-CRT","AO400577-CRT","1854604-0017","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor",,,,,
"","AO400578-CRT","AO400578-CRT","1854599-0018","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-2nd Floor",,,,,
"","AO400579-CRT","AO400579-CRT","1854599-0028","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-2nd Floor",,,,,
"AO400580","AO400580-CRT","AO400580-CRT","1854604-0023","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-2nd Floor",,,,,
"","AO400581-CRT","AO400581-CRT","1854604-0028","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-2nd Floor",,,,,
"AO400582","AO400582-CRT","AO400582-CRT","1854605-0026","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-2nd Floor",,,,,
"","AO400583-CRT","AO400583-CRT","1841539-0072","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-3rd Floor",,,,,
"","AO400584-CRT","AO400584-CRT","1854599-0031","VIHA-RJH-Royal Jubilee Hospital",,,,,
"AO400585","AO400585-CRT","AO400585-CRT","1366798-0084","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor",,,,,
"AO400586","AO400586-CRT","AO400586-CRT","1399175-0018","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor",,,,,
"AO400587","AO400587-CRT","AO400587-CRT","1334108-0058","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor",,,,,
"","AO400588-CRT","AO400588-CRT","1393797-0005","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1",,,,,
"AO400590LEG","AO400590-CRT","AO400590-CRT","1399174-0003","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor",,,,,
"AO400591LEG","AO400591-CRT","AO400591-CRT","1399175-0038","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor",,,,,
"","AO400592-CRT","AO400592-CRT","1328164-0097","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1",,,,,
"","AO400593-CRT","AO400593-CRT","1399176-0023","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor",,,,,
"AO400594","AO400594-CRT","AO400594-CRT","1399175-0020","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor",,,,,
"AO400595","AO400595-CRT","AO400595-CRT","1399174-0005","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor",,,,,
"AO400596","AO400596-CRT","AO400596-CRT","1328164-0053","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1",,,,,
"AO400598","AO400598-CRT","AO400598-CRT","1328164-0110","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor",,,,,
"","AO400615-CRT","AO400615-CRT","1854599-0001","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor",,,,,
"AO800001","AO800001-CRT","AO800001-CRT","1357478-0058","VIHA-YLRS-Yucalta Lodge-Main Building-1st Floor",,,,,
"AO800005","AO800005-CRT","AO800005-CRT","1357478-0055","VIHA-YLRS-Yucalta Lodge-Main Building-1st Floor",,,,,
"AO800006","AO800006-CRT","AO800006-CRT","1357478-0057","VIHA-YLRS-Yucalta Lodge-Main Building-1st Floor",,,,,
"AO800021LEG","AO800021-CRT","AO800021-CRT","1393797-0021","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor",,,,,
"AO800022","AO800022-CRT","AO800022-CRT","1359919-0004","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor",,,,,
"AO800023","AO800023-CRT","AO800023-CRT","1328164-0099","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor",,,,,
"AO800025LEG","AO800025-CRT","AO800025-CRT","1328164-0090","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor",,,,,
"AO800026LEG","AO800026-CRT","AO800026-CRT","1399174-0046","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor",,,,,
"","AO800027-CRT","AO800027-CRT","1359497-0076","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor",,,,,
"","AO800028-CRT","AO800028-CRT","1399175-0033","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor",,,,,
"AO800029","AO800029-CRT","AO800029-CRT","1328164-0042","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor",,,,,
"AO800030LEG","AO800030-CRT","AO800030-CRT","1399174-0032","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor",,,,,
"AO800034","AO800034-CRT","AO800034-CRT","1393797-0010","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor",,,,,
"AO800035","AO800035-CRT","AO800035-CRT","1357146-0017","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor",,,,,
"AO800036","AO800036-CRT","AO800036-CRT","1399174-0009","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor",,,,,
"","AO800037-CRT","AO800037-CRT","1393797-0022","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1",,,,,
"AO800038","AO800038-CRT","AO800038-CRT","1393797-0019","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor",,,,,
